"Candidate_ID";"Job_ID";"Recruitment_Source";"Department";"Job_Role";"Location";"Education_Level";"Experience_Level";"Recruiter";"Application_Date";"Screening_Date";"Interview_Date";"Offer_Date";"Hire_Date";"Candidate_Status";"Rejection_Reason";"Offered_Salary_EUR";"Hiring_Cost_EUR";"Time_to_Screen_Days";"Time_to_Interview_Days";"Time_to_Offer_Days";"Time_to_Hire_Days";"Application_to_Screen_Days";"Screen_to_Interview_Days";"Interview_to_Offer_Days";"Offer_to_Hire_Days";"Calculated_Time_to_Hire_Days";"Reached_Screening";"Reached_Interview";"Received_Offer";"Hired_Flag"
"C05967";"J022";"Job Board";"Operations";"Operations Coordinator";"Berlin";"PhD";"5-7 years";"Sophie Hoffmann";"2025-04-12";"";"";"";"";"Rejected at Application";"Not Eligible";52000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05968";"J019";"Company Website";"Customer Support";"Support Team Lead";"Pforzheim";"Bachelor";"8-10 years";"Daniel Weber";"2024-02-08";"";"";"";"";"Rejected at Application";"Position Filled";48000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05969";"J006";"Indeed";"Sales";"Account Executive";"Munich";"Bachelor";"2-4 years";"Anna Schmidt";"2024-04-23";"2024-04-25";"";"";"";"Rejected After Screening";"Not Eligible";61500.0;0.0;"2";"";"";"";2;0;0;0;0;1;0;0;0
"C05970";"J002";"Job Board";"Human Resources";"Recruitment Specialist";"Remote";"Bachelor";"2-4 years";"Sophie Hoffmann";"2024-06-06";"";"";"";"";"Rejected at Application";"Incomplete Application";52000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05971";"J023";"Indeed";"Operations";"Supply Chain Specialist";"Remote";"Bachelor";"8-10 years";"Laura Becker";"2024-02-27";"";"";"";"";"Rejected at Application";"Incomplete Application";67000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05972";"J008";"Indeed";"Customer Support";"Customer Support Specialist";"Hamburg";"Master";"2-4 years";"David Müller";"2025-04-30";"";"";"";"";"Rejected at Application";"No Response";45500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05973";"J015";"LinkedIn";"Customer Support";"Customer Support Specialist";"Berlin";"Bachelor";"10+ years";"Laura Becker";"2024-12-25";"";"";"";"";"Rejected at Application";"Not Eligible";37000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05974";"J002";"Company Website";"Human Resources";"HR Analyst";"Karlsruhe";"Master";"2-4 years";"Sophie Hoffmann";"2024-01-08";"";"";"";"";"Rejected at Application";"Position Filled";54500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05975";"J029";"LinkedIn";"Sales";"Business Development Representative";"Stuttgart";"Master";"2-4 years";"Laura Becker";"2025-05-05";"";"";"";"";"Rejected at Application";"Position Filled";64500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05976";"J017";"Company Website";"Finance";"Financial Analyst";"Munich";"Master";"0-1 years";"Anna Schmidt";"2025-07-12";"";"";"";"";"Rejected at Application";"Position Filled";65000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05977";"J028";"Job Board";"Operations";"Supply Chain Specialist";"Remote";"Bachelor";"0-1 years";"Thomas Fischer";"2024-07-02";"2024-07-05";"";"";"";"Rejected After Screening";"Insufficient Experience";53500.0;0.0;"3";"";"";"";3;0;0;0;0;1;0;0;0
"C05978";"J005";"Company Website";"Finance";"Finance Officer";"Karlsruhe";"High School";"2-4 years";"David Müller";"2026-03-08";"";"";"";"";"Rejected at Application";"Position Filled";65000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05979";"J007";"Social Media";"Operations";"Supply Chain Specialist";"Karlsruhe";"Master";"5-7 years";"David Müller";"2024-10-13";"";"";"";"";"Rejected at Application";"Not Eligible";46000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05980";"J019";"Job Board";"Operations";"Supply Chain Specialist";"Berlin";"Bachelor";"2-4 years";"Thomas Fischer";"2024-10-17";"2024-10-26";"2024-11-02";"";"";"Rejected After Interview";"Position Filled";63000.0;0.0;"9";"16";"";"";9;7;0;0;0;1;1;0;0
"C05981";"J019";"Recruitment Agency";"Human Resources";"HR Coordinator";"Frankfurt";"PhD";"10+ years";"Sophie Hoffmann";"2026-04-18";"";"";"";"";"Rejected at Application";"Not Eligible";40500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05982";"J024";"Company Website";"Finance";"Financial Analyst";"Munich";"Bachelor";"2-4 years";"Maria Keller";"2026-02-04";"2026-02-11";"";"";"";"Rejected After Screening";"Insufficient Experience";60000.0;0.0;"7";"";"";"";7;0;0;0;0;1;0;0;0
"C05983";"J028";"Job Board";"Technology";"IT Support Specialist";"Remote";"Master";"5-7 years";"Maria Keller";"2024-12-15";"";"";"";"";"Rejected at Application";"No Response";71500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05984";"J025";"Company Website";"Technology";"Data Analyst";"Frankfurt";"PhD";"5-7 years";"Sophie Hoffmann";"2026-04-23";"2026-04-28";"2026-05-07";"";"";"Rejected After Interview";"Salary Expectations";56500.0;0.0;"5";"14";"";"";5;9;0;0;0;1;1;0;0
"C05985";"J005";"LinkedIn";"Sales";"Account Executive";"Remote";"Master";"0-1 years";"Anna Schmidt";"2025-06-29";"";"";"";"";"Rejected at Application";"Insufficient Experience";64000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05986";"J010";"Job Board";"Finance";"Finance Officer";"Munich";"Bachelor";"5-7 years";"Anna Schmidt";"2024-08-19";"";"";"";"";"Rejected at Application";"Not Eligible";69000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05987";"J028";"Company Website";"Technology";"Data Analyst";"Munich";"Master";"0-1 years";"Daniel Weber";"2025-02-19";"";"";"";"";"Rejected at Application";"Incomplete Application";71500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05988";"J017";"Job Board";"Customer Support";"Customer Support Specialist";"Stuttgart";"Bachelor";"8-10 years";"Anna Schmidt";"2025-03-06";"2025-03-11";"2025-03-17";"2025-03-28";"2025-04-03";"Hired";"";41000.0;5820.0;"5";"11";"22";"28";5;6;11;6;28;1;1;1;1
"C05989";"J027";"Indeed";"Finance";"Finance Officer";"Munich";"Bachelor";"5-7 years";"Laura Becker";"2024-02-05";"2024-02-12";"2024-02-22";"";"";"Rejected After Interview";"Failed Interview";50500.0;0.0;"7";"17";"";"";7;10;0;0;0;1;1;0;0
"C05990";"J017";"Indeed";"Customer Support";"Customer Support Specialist";"Stuttgart";"Bachelor";"0-1 years";"Sophie Hoffmann";"2024-10-13";"";"";"";"";"Rejected at Application";"No Response";54000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05991";"J002";"Recruitment Agency";"Sales";"Sales Executive";"Stuttgart";"PhD";"5-7 years";"Michael Wagner";"2025-08-24";"2025-08-28";"2025-09-09";"";"";"Rejected After Interview";"Position Filled";60000.0;0.0;"4";"16";"";"";4;12;0;0;0;1;1;0;0
"C05992";"J015";"Employee Referral";"Sales";"Sales Executive";"Karlsruhe";"PhD";"0-1 years";"Daniel Weber";"2024-09-17";"2024-09-22";"2024-09-26";"";"";"Rejected After Interview";"Skills Mismatch";45000.0;0.0;"5";"9";"";"";5;4;0;0;0;1;1;0;0
"C05993";"J025";"Company Website";"Operations";"Operations Analyst";"Munich";"Master";"10+ years";"Sophie Hoffmann";"2025-07-04";"";"";"";"";"Rejected at Application";"No Response";55000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05994";"J020";"Job Board";"Technology";"BI Analyst";"Karlsruhe";"Bachelor";"2-4 years";"Thomas Fischer";"2024-01-09";"";"";"";"";"Rejected at Application";"No Response";78500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05995";"J004";"Company Website";"Marketing";"Marketing Coordinator";"Stuttgart";"Master";"2-4 years";"Maria Keller";"2024-07-25";"";"";"";"";"Rejected at Application";"No Response";61500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05996";"J007";"LinkedIn";"Marketing";"Digital Marketing Specialist";"Munich";"Bachelor";"2-4 years";"Laura Becker";"2024-07-29";"";"";"";"";"Rejected at Application";"No Response";69500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05997";"J026";"Employee Referral";"Human Resources";"HR Analyst";"Stuttgart";"Bachelor";"2-4 years";"Daniel Weber";"2025-08-11";"";"";"";"";"Rejected at Application";"Position Filled";44500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05998";"J030";"LinkedIn";"Marketing";"Marketing Coordinator";"Stuttgart";"Master";"8-10 years";"David Müller";"2025-12-24";"";"";"";"";"Rejected at Application";"Incomplete Application";58500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C05999";"J023";"Company Website";"Operations";"Operations Coordinator";"Remote";"High School";"5-7 years";"Thomas Fischer";"2024-12-31";"";"";"";"";"Rejected at Application";"Insufficient Experience";50000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06000";"J003";"LinkedIn";"Customer Support";"Customer Support Specialist";"Munich";"High School";"5-7 years";"Maria Keller";"2026-03-31";"2026-04-08";"";"";"";"Rejected After Screening";"Insufficient Experience";36000.0;0.0;"8";"";"";"";8;0;0;0;0;1;0;0;0
"C06001";"J019";"LinkedIn";"Marketing";"Digital Marketing Specialist";"Hamburg";"Master";"0-1 years";"Michael Wagner";"2026-06-09";"2026-06-18";"2026-06-26";"";"";"Rejected After Interview";"Position Filled";61500.0;0.0;"9";"17";"";"";9;8;0;0;0;1;1;0;0
"C06002";"J025";"Social Media";"Technology";"Data Analyst";"Stuttgart";"Master";"8-10 years";"Maria Keller";"2024-09-24";"";"";"";"";"Rejected at Application";"Incomplete Application";63000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06003";"J020";"LinkedIn";"Customer Support";"Customer Success Associate";"Munich";"Bachelor";"5-7 years";"Sophie Hoffmann";"2025-01-12";"";"";"";"";"Rejected at Application";"Insufficient Experience";39500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06004";"J018";"Recruitment Agency";"Customer Support";"Support Team Lead";"Stuttgart";"Master";"5-7 years";"Thomas Fischer";"2024-02-02";"";"";"";"";"Rejected at Application";"Incomplete Application";52500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06005";"J015";"Employee Referral";"Sales";"Account Executive";"Munich";"Master";"2-4 years";"David Müller";"2024-11-22";"";"";"";"";"Rejected at Application";"Insufficient Experience";45500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06006";"J008";"LinkedIn";"Technology";"IT Support Specialist";"Hamburg";"High School";"0-1 years";"Thomas Fischer";"2025-11-15";"2025-11-17";"";"";"";"Rejected After Screening";"Skills Mismatch";54000.0;0.0;"2";"";"";"";2;0;0;0;0;1;0;0;0
"C06007";"J009";"Job Board";"Marketing";"Marketing Coordinator";"Remote";"Master";"2-4 years";"Michael Wagner";"2026-01-06";"";"";"";"";"Rejected at Application";"No Response";49500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06008";"J023";"LinkedIn";"Sales";"Account Executive";"Frankfurt";"Master";"8-10 years";"Laura Becker";"2025-10-02";"";"";"";"";"Rejected at Application";"Position Filled";72000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06009";"J003";"Company Website";"Human Resources";"HR Coordinator";"Pforzheim";"Bachelor";"5-7 years";"David Müller";"2025-02-23";"2025-03-02";"";"";"";"Rejected After Screening";"Insufficient Experience";47000.0;0.0;"7";"";"";"";7;0;0;0;0;1;0;0;0
"C06010";"J003";"Recruitment Agency";"Customer Support";"Support Team Lead";"Berlin";"High School";"2-4 years";"David Müller";"2024-09-15";"";"";"";"";"Rejected at Application";"Position Filled";45000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06011";"J012";"Recruitment Agency";"Operations";"Operations Coordinator";"Berlin";"Bachelor";"5-7 years";"Thomas Fischer";"2025-04-03";"";"";"";"";"Rejected at Application";"No Response";51000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06012";"J024";"Indeed";"Marketing";"Marketing Coordinator";"Munich";"Master";"2-4 years";"Michael Wagner";"2026-01-12";"2026-01-14";"2026-01-27";"2026-02-04";"";"Offer Declined";"Candidate Withdrew";59500.0;0.0;"2";"15";"23";"";2;13;8;0;0;1;1;1;0
"C06013";"J020";"University/Career Fair";"Sales";"Account Executive";"Munich";"Bachelor";"2-4 years";"Daniel Weber";"2026-04-04";"";"";"";"";"Rejected at Application";"Not Eligible";47000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06014";"J018";"Social Media";"Finance";"Finance Officer";"Munich";"Bachelor";"5-7 years";"Sophie Hoffmann";"2025-11-22";"2025-11-28";"";"";"";"Rejected After Screening";"Skills Mismatch";51000.0;0.0;"6";"";"";"";6;0;0;0;0;1;0;0;0
"C06015";"J017";"Company Website";"Customer Support";"Customer Support Specialist";"Pforzheim";"Bachelor";"2-4 years";"Laura Becker";"2025-02-08";"";"";"";"";"Rejected at Application";"Incomplete Application";41000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06016";"J004";"Employee Referral";"Operations";"Operations Coordinator";"Frankfurt";"Master";"5-7 years";"Thomas Fischer";"2024-03-25";"2024-03-29";"2024-04-08";"";"";"Rejected After Interview";"Position Filled";41500.0;0.0;"4";"14";"";"";4;10;0;0;0;1;1;0;0
"C06017";"J010";"Indeed";"Operations";"Operations Analyst";"Stuttgart";"Bachelor";"5-7 years";"David Müller";"2025-11-11";"";"";"";"";"Rejected at Application";"Position Filled";45500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06018";"J003";"Indeed";"Human Resources";"HR Analyst";"Frankfurt";"High School";"0-1 years";"Sophie Hoffmann";"2025-03-20";"";"";"";"";"Rejected at Application";"No Response";43500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06019";"J023";"Company Website";"Technology";"BI Analyst";"Munich";"PhD";"5-7 years";"Daniel Weber";"2024-02-17";"";"";"";"";"Rejected at Application";"Position Filled";58500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06020";"J023";"LinkedIn";"Sales";"Sales Executive";"Munich";"Bachelor";"0-1 years";"David Müller";"2024-06-01";"2024-06-11";"";"";"";"Rejected After Screening";"Insufficient Experience";74500.0;0.0;"10";"";"";"";10;0;0;0;0;1;0;0;0
"C06021";"J008";"Employee Referral";"Operations";"Operations Analyst";"Pforzheim";"Master";"8-10 years";"Maria Keller";"2026-06-28";"2026-07-06";"2026-07-17";"2026-07-24";"2026-08-10";"Hired";"";55500.0;4230.0;"8";"19";"26";"43";8;11;7;17;43;1;1;1;1
"C06022";"J009";"LinkedIn";"Customer Support";"Support Team Lead";"Frankfurt";"High School";"2-4 years";"Anna Schmidt";"2024-06-02";"";"";"";"";"Rejected at Application";"Not Eligible";54500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06023";"J010";"LinkedIn";"Customer Support";"Customer Support Specialist";"Munich";"Bachelor";"2-4 years";"Maria Keller";"2025-01-17";"";"";"";"";"Rejected at Application";"Not Eligible";50000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06024";"J027";"Company Website";"Marketing";"Marketing Coordinator";"Stuttgart";"Bachelor";"0-1 years";"Thomas Fischer";"2024-12-07";"2024-12-15";"2024-12-22";"";"";"Rejected After Interview";"Salary Expectations";68000.0;0.0;"8";"15";"";"";8;7;0;0;0;1;1;0;0
"C06025";"J015";"LinkedIn";"Finance";"Financial Analyst";"Munich";"Master";"2-4 years";"Anna Schmidt";"2025-03-20";"";"";"";"";"Rejected at Application";"No Response";45000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06026";"J023";"Company Website";"Sales";"Account Executive";"Stuttgart";"Master";"2-4 years";"Laura Becker";"2024-05-24";"";"";"";"";"Rejected at Application";"Not Eligible";69500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06027";"J014";"Company Website";"Technology";"Data Analyst";"Munich";"Bachelor";"2-4 years";"Thomas Fischer";"2024-12-09";"";"";"";"";"Rejected at Application";"Insufficient Experience";59000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06028";"J021";"LinkedIn";"Marketing";"Marketing Analyst";"Frankfurt";"Master";"8-10 years";"Laura Becker";"2026-01-26";"";"";"";"";"Rejected at Application";"No Response";69000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06029";"J016";"LinkedIn";"Operations";"Supply Chain Specialist";"Munich";"Master";"0-1 years";"Thomas Fischer";"2024-04-05";"";"";"";"";"Rejected at Application";"Insufficient Experience";58500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06030";"J009";"LinkedIn";"Customer Support";"Customer Support Specialist";"Pforzheim";"Bachelor";"2-4 years";"Laura Becker";"2025-02-09";"";"";"";"";"Rejected at Application";"Position Filled";41500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06031";"J027";"Company Website";"Human Resources";"HR Coordinator";"Pforzheim";"Bachelor";"0-1 years";"Daniel Weber";"2026-01-12";"";"";"";"";"Rejected at Application";"Position Filled";56000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06032";"J022";"Indeed";"Finance";"Accountant";"Munich";"Bachelor";"5-7 years";"Sophie Hoffmann";"2026-03-05";"";"";"";"";"Rejected at Application";"Not Eligible";69500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06033";"J024";"Employee Referral";"Customer Support";"Customer Success Associate";"Stuttgart";"Bachelor";"5-7 years";"Michael Wagner";"2026-03-11";"2026-03-15";"2026-03-29";"2026-04-03";"";"Offer Declined";"Accepted Another Offer";35500.0;0.0;"4";"18";"23";"";4;14;5;0;0;1;1;1;0
"C06034";"J029";"Employee Referral";"Operations";"Supply Chain Specialist";"Remote";"Master";"8-10 years";"Daniel Weber";"2025-05-14";"2025-05-24";"2025-06-07";"2025-06-18";"2025-06-26";"Hired";"";64500.0;1733.0;"10";"24";"35";"43";10;14;11;8;43;1;1;1;1
"C06035";"J008";"Indeed";"Customer Support";"Customer Success Associate";"Frankfurt";"Master";"5-7 years";"Anna Schmidt";"2024-02-03";"";"";"";"";"Rejected at Application";"No Response";38500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06036";"J003";"LinkedIn";"Customer Support";"Customer Success Associate";"Berlin";"Master";"5-7 years";"David Müller";"2025-07-01";"";"";"";"";"Rejected at Application";"Position Filled";35000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06037";"J018";"Indeed";"Operations";"Operations Coordinator";"Karlsruhe";"Master";"2-4 years";"Laura Becker";"2026-05-05";"";"";"";"";"Rejected at Application";"Insufficient Experience";48500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06038";"J010";"Indeed";"Operations";"Operations Coordinator";"Remote";"Master";"8-10 years";"Sophie Hoffmann";"2025-06-03";"2025-06-11";"";"";"";"Rejected After Screening";"Salary Expectations";57500.0;0.0;"8";"";"";"";8;0;0;0;0;1;0;0;0
"C06039";"J014";"Indeed";"Operations";"Supply Chain Specialist";"Frankfurt";"Master";"0-1 years";"Thomas Fischer";"2025-09-09";"";"";"";"";"Rejected at Application";"Incomplete Application";45500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06040";"J008";"Job Board";"Marketing";"Digital Marketing Specialist";"Munich";"PhD";"5-7 years";"Maria Keller";"2024-06-17";"";"";"";"";"Rejected at Application";"Incomplete Application";64500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06041";"J012";"LinkedIn";"Customer Support";"Customer Support Specialist";"Berlin";"Master";"8-10 years";"Maria Keller";"2025-10-25";"";"";"";"";"Rejected at Application";"Insufficient Experience";46000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06042";"J012";"Indeed";"Human Resources";"HR Coordinator";"Pforzheim";"Master";"2-4 years";"Anna Schmidt";"2024-05-04";"";"";"";"";"Rejected at Application";"Insufficient Experience";58000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06043";"J011";"University/Career Fair";"Sales";"Account Executive";"Remote";"Master";"2-4 years";"Laura Becker";"2024-12-03";"";"";"";"";"Rejected at Application";"No Response";64500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06044";"J023";"Job Board";"Finance";"Finance Officer";"Stuttgart";"Bachelor";"2-4 years";"Michael Wagner";"2024-09-29";"";"";"";"";"Rejected at Application";"No Response";58500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06045";"J018";"Company Website";"Sales";"Account Executive";"Hamburg";"Bachelor";"8-10 years";"Anna Schmidt";"2024-01-29";"2024-02-05";"2024-02-13";"";"";"Rejected After Interview";"Position Filled";54500.0;0.0;"7";"15";"";"";7;8;0;0;0;1;1;0;0
"C06046";"J015";"Company Website";"Marketing";"Marketing Analyst";"Remote";"Master";"2-4 years";"Anna Schmidt";"2025-09-03";"";"";"";"";"Rejected at Application";"Not Eligible";55500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06047";"J004";"LinkedIn";"Customer Support";"Support Team Lead";"Munich";"Bachelor";"2-4 years";"Daniel Weber";"2024-04-16";"2024-04-19";"";"";"";"Rejected After Screening";"Salary Expectations";50000.0;0.0;"3";"";"";"";3;0;0;0;0;1;0;0;0
"C06048";"J018";"Recruitment Agency";"Operations";"Supply Chain Specialist";"Remote";"Bachelor";"5-7 years";"Thomas Fischer";"2026-02-27";"2026-03-04";"";"";"";"Rejected After Screening";"Not Eligible";43500.0;0.0;"5";"";"";"";5;0;0;0;0;1;0;0;0
"C06049";"J006";"Company Website";"Human Resources";"HR Analyst";"Stuttgart";"High School";"5-7 years";"Laura Becker";"2026-02-10";"";"";"";"";"Rejected at Application";"Insufficient Experience";48500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06050";"J010";"Company Website";"Finance";"Finance Officer";"Frankfurt";"Bachelor";"5-7 years";"Laura Becker";"2024-05-20";"";"";"";"";"Rejected at Application";"Insufficient Experience";61000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06051";"J013";"Indeed";"Technology";"Data Analyst";"Pforzheim";"Bachelor";"5-7 years";"Sophie Hoffmann";"2025-03-28";"";"";"";"";"Rejected at Application";"No Response";54000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06052";"J005";"Company Website";"Human Resources";"HR Coordinator";"Munich";"Bachelor";"10+ years";"David Müller";"2024-03-16";"";"";"";"";"Rejected at Application";"Position Filled";64500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06053";"J012";"Recruitment Agency";"Customer Support";"Customer Success Associate";"Munich";"Master";"2-4 years";"David Müller";"2024-06-29";"";"";"";"";"Rejected at Application";"Insufficient Experience";36000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06054";"J009";"LinkedIn";"Human Resources";"Recruitment Specialist";"Frankfurt";"Master";"2-4 years";"Maria Keller";"2026-02-11";"";"";"";"";"Rejected at Application";"Position Filled";59000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C06055";"J026";"Company Website";"Finance";"Financial Analyst";"Frankfurt";"Bachelor";"5-7 years";"Thomas Fischer";"2024-11-03";"";"";"";"";"Rejected at Application";"No Response";68000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
